"p_val","avg_log2FC","pct.1","pct.2","p_val_adj","gene"
7.4107183318912e-89,-0.905852916255679,0.343,0.469,1.42211684788992e-84,"FCER1G"
1.06257410896571e-88,0.432044361285263,0.789,0.639,2.03907971510519e-84,"FARSA"
1.17429307983074e-88,0.302225404328887,0.946,0.883,2.25346842019519e-84,"FAM96A"
1.75775849325685e-88,-0.672790295198171,0.555,0.632,3.3731385485599e-84,"ETV6"
4.30654518508851e-88,0.483537886133,0.768,0.624,8.26426021018485e-84,"LRPAP1"
4.54975230409593e-88,0.292171501881363,0.962,0.911,8.73097467156009e-84,"EIF4G2"
7.37049464955227e-88,-0.312030241862281,0.974,0.972,1.41439792324908e-83,"EIF3E"
1.04699871647593e-87,0.480628836718364,0.684,0.512,2.0091905369173e-83,"MRPL24"
1.23825759619518e-87,0.282687926648161,0.956,0.901,2.37621632709855e-83,"GLRX5"
1.76691017032598e-87,0.338093726499809,0.914,0.831,3.39070061685555e-83,"NDUFB10"
1.87005194229732e-87,0.286407066783934,0.954,0.897,3.58862967726856e-83,"ELP5"
4.97444180601998e-87,0.288973692736742,0.955,0.898,9.54595382575234e-83,"COX14"
1.97407897414453e-86,0.329446292796624,0.921,0.833,3.78825755138336e-82,"C16orf13"
4.09448909379972e-86,0.377557138720407,0.948,0.897,7.85732457100166e-82,"P4HB"
4.37951134870722e-86,-1.60384847437157,0.076,0.18,8.40428227816915e-82,"ZFHX3"
5.77597118853344e-86,0.514353763555197,0.659,0.488,1.10840887107957e-81,"NABP2"
6.31246903225731e-86,-1.03257339841675,0.245,0.371,1.21136280729018e-81,"TCF4"
1.18153168966324e-85,2.33981388905949,0.157,0.055,2.26735931246377e-81,"LAT"
1.24864515514714e-85,0.719159533013614,0.634,0.491,2.39615005272736e-81,"FAM46A"
5.53069506180234e-85,0.25193022270626,0.982,0.958,1.06134038235987e-80,"COX7B"
1.2008339989887e-84,0.291120161228654,0.961,0.92,2.30440044405932e-80,"PA2G4"
3.35419193451016e-84,0.498700723247022,0.642,0.474,6.43669432232499e-80,"SLC25A19"
5.46016600058237e-84,0.387903932013232,0.84,0.718,1.04780585551176e-79,"MRPL21"
6.50325217900892e-84,0.36391979179881,0.853,0.736,1.24797409315181e-79,"CIB1"
9.62718357439118e-84,-1.9287498556813,0.045,0.134,1.84745652792567e-79,"HLA-DOA"
1.20232055046111e-83,-1.74255674430321,0.074,0.175,2.30725313633487e-79,"RCBTB2"
1.51944493748061e-83,-0.361141385039817,1,1,2.91581483502529e-79,"RPL36A"
1.85328023064841e-83,0.537698832978674,0.539,0.361,3.55644476261429e-79,"FAM195A"
4.53322856184948e-83,0.405515476057351,0.794,0.648,8.69926561018915e-79,"IMP4"
3.14568351062668e-82,0.580982825449854,0.536,0.363,6.0365666568926e-78,"SLC27A5"
2.68815977377436e-81,0.461374140942299,0.682,0.513,5.158578605873e-77,"NOLC1"
3.70791394354821e-81,-0.933578161270272,0.447,0.547,7.11548685766901e-77,"CYTL1"
3.97734927272936e-81,0.349629718318486,0.88,0.772,7.63253325436764e-77,"TMED3"
6.27606725624415e-81,0.464146561248103,0.682,0.514,1.20437730647325e-76,"TIMM44"
6.62850227649798e-81,-0.627754994870571,0.526,0.617,1.27200958685996e-76,"ICAM3"
1.27785704783249e-80,0.262969561013878,0.97,0.929,2.45220767479055e-76,"AP2S1"
2.2423212971398e-80,-0.39708766773018,0.852,0.887,4.30301456921127e-76,"CDCA7"
3.16427601063401e-80,0.274316212862581,0.999,0.996,6.07224566440667e-76,"ALDOA"
