"p_val","avg_log2FC","pct.1","pct.2","p_val_adj","cluster","gene"
3.40327315539736e-66,0.726093784646228,0.803,0.481,6.53088118520754e-62,"8","HSD17B12"
3.57715077292021e-66,0.724915330859095,0.721,0.386,6.86455233323388e-62,"8","SGOL2"
3.64668058147517e-66,0.66535480399503,0.784,0.452,6.99798003585085e-62,"8","PNP"
4.05689417333352e-66,0.77118631750811,0.73,0.403,7.78517991862703e-62,"8","GRWD1"
4.2721971049357e-66,0.631889070852059,0.901,0.616,8.19834624437162e-62,"8","SLC16A3"
4.43077825051776e-66,0.419804077450694,0.987,0.913,8.50266346274357e-62,"8","ATP5J2"
4.8269027780634e-66,0.759922224674731,0.69,0.359,9.26282643110367e-62,"8","IDH3A"
5.44773158756971e-66,0.643893435091321,0.872,0.581,1.04541969165463e-61,"8","MRPS10"
1.07772913550936e-65,0.521672850599628,0.959,0.796,2.06816221104246e-61,"8","PRPF40A"
1.11715044521285e-65,0.724495909090922,0.724,0.382,2.14381170436345e-61,"8","COPS2"
1.25985662232396e-65,0.795454263625526,0.567,0.266,2.41766485823967e-61,"8","MAEA"
2.30436236356248e-65,0.46016433458117,0.991,0.904,4.42207137567639e-61,"8","CYCS"
2.59092256770544e-65,0.53353517014465,0.952,0.761,4.97198040742674e-61,"8","ISOC2"
2.98852921138684e-65,0.425990305188667,1,0.99,5.73498755665134e-61,"8","PRDX1"
9.87854147825512e-65,0.665247734919602,0.87,0.556,1.89569210967716e-60,"8","UCHL5"
1.17014300138554e-64,0.760238625793246,0.639,0.319,2.24550441965885e-60,"8","TERF1"
1.21104791707292e-64,0.777964893492571,0.7,0.37,2.32400095286292e-60,"8","SARS"
2.14947494327956e-64,0.888135208686651,0.645,0.366,4.12484241615347e-60,"8","RNASE2"
2.15938648014211e-64,1.08380969453583,0.413,0.176,4.1438626553927e-60,"8","SERPINB8"
2.78392932235182e-64,0.732164642047622,0.766,0.438,5.34236036959314e-60,"8","WDR74"
2.89751010390578e-64,0.590598170497685,0.914,0.662,5.56032188939519e-60,"8","GLRX3"
3.54881678856993e-64,0.635180996029981,0.871,0.566,6.81017941726569e-60,"8","PMF1"
3.71208311182109e-64,0.409329262649837,0.989,0.919,7.12348749158467e-60,"8","ARHGDIA"
4.41927524865073e-64,0.41709270017553,0.993,0.951,8.48058920216076e-60,"8","EIF5"
9.49591215508619e-64,0.630047759441855,0.876,0.576,1.82226554256104e-59,"8","FKBP3"
1.06502889421517e-63,0.696943719470193,0.773,0.445,2.0437904479989e-59,"8","PES1"
1.42729879782976e-63,0.769378151741323,0.496,0.215,2.73898639303531e-59,"8","IMPA1"
1.89738513844313e-63,0.698418290175945,0.789,0.472,3.64108208067236e-59,"8","MTX1"
1.97280099864478e-63,0.655935856397414,0.834,0.501,3.78580511639934e-59,"8","CUTC"
2.77063935756123e-63,0.823415577510696,0.532,0.248,5.31685692716001e-59,"8","NSUN2"
3.02565983961521e-63,0.573758708816966,0.933,0.713,5.80624123222159e-59,"8","MRPS14"
3.09729890785918e-63,0.72872727353614,0.733,0.407,5.94371660418176e-59,"8","CALCOCO2"
3.36552872796386e-63,0.685474793338701,0.75,0.41,6.45844962896264e-59,"8","PEF1"
3.48035587678786e-63,0.624432116607701,0.893,0.626,6.6788029275559e-59,"8","SNRNP40"
3.93564922040867e-63,0.387371591419844,0.999,0.974,7.55251085396425e-59,"8","NME1"
5.04693327179207e-63,0.658664075622826,0.899,0.629,9.68506494856898e-59,"8","PSAP"
6.88833060918829e-63,0.478368531529048,0.978,0.827,1.32187064390323e-58,"8","MESDC2"
9.92541126424288e-63,0.523298837746066,0.96,0.765,1.90468642160821e-58,"8","NUDCD2"
1.24522055552773e-62,0.472875291713359,0.98,0.853,2.38957824605771e-58,"8","CACYBP"
1.32501868717721e-62,0.69733610261893,0.748,0.435,2.54271086069306e-58,"8","PUM3"
1.33806983963472e-62,0.796730018967588,0.522,0.237,2.56775602225903e-58,"8","LYPLAL1"
1.52307840243055e-62,0.551695463836302,0.965,0.757,2.92278745426423e-58,"8","MZT1"
1.79548932060995e-62,0.602963837986108,0.915,0.67,3.4455440062505e-58,"8","CCT6A"
2.40102809115507e-62,0.726309146330303,0.646,0.323,4.60757290692658e-58,"8","TOMM34"
2.68173553729145e-62,0.611174437622067,0.885,0.602,5.1462504960623e-58,"8","PSMD7"
3.4360867276763e-62,0.609324738633693,0.893,0.606,6.59385043041082e-58,"8","PPA2"
4.92775773173385e-62,0.669349577656542,0.773,0.437,9.45636708719727e-58,"8","PBDC1"
5.84971107809653e-62,0.591771012937149,0.897,0.66,1.12255955588672e-57,"8","PSMD4"
6.72352499075743e-62,0.708602421431875,0.595,0.281,1.29024444572635e-57,"8","MRPL44"
8.46511530377249e-62,0.676516191631985,0.682,0.351,1.62445562679394e-57,"8","SAP30BP"
9.10918145530476e-62,0.696295014070696,0.74,0.406,1.74805192127298e-57,"8","PARVG"
9.13456777186029e-62,0.494532804903621,0.957,0.8,1.75292355541999e-57,"8","EEF1E1"
9.62706194811653e-62,0.751430603435503,0.555,0.258,1.84743318784356e-57,"8","PLRG1"
1.12962368532397e-61,0.429182688272136,0.99,0.908,2.16774785213671e-57,"8","ST13"
1.21655283678105e-61,0.624193516764358,0.92,0.685,2.33456489378283e-57,"8","LBR"
1.24154135650401e-61,0.666575636348639,0.817,0.496,2.38251786313119e-57,"8","HSH2D"
1.47492754383283e-61,0.774079092821287,0.576,0.276,2.83038595661521e-57,"8","SNX1"
3.11896800401668e-61,0.661234363198881,0.852,0.541,5.98529959970801e-57,"8","RIOK1"
3.38790560636792e-61,0.689230929146256,0.763,0.426,6.50139085862004e-57,"8","TWISTNB"
3.90115196665185e-61,0.734808453145135,0.572,0.271,7.48631062400489e-57,"8","TXLNG"
4.42327573783792e-61,0.566046879131376,0.929,0.693,8.48826614091097e-57,"8","PPIH"
5.21287859030921e-61,0.794970739809831,0.535,0.25,1.00035140148034e-56,"8","NOC3L"
5.53247548867557e-61,0.827686529269368,0.646,0.348,1.06168204627684e-56,"8","TNFSF10"
6.49505254293896e-61,0.710497856639816,0.69,0.363,1.24640058298999e-56,"8","ECHDC1"
7.8482500290314e-61,0.538243402478359,0.945,0.726,1.50607918057113e-56,"8","ADI1"
1.03266952878667e-60,0.508797919911714,0.965,0.792,1.98169282574161e-56,"8","SPCS3"
2.04482421868358e-60,0.742112535431908,0.607,0.301,3.92401767565379e-56,"8","CCDC86"
2.6223215032946e-60,0.663372299592634,0.812,0.49,5.03223496482233e-56,"8","TMEM173"
2.94267419535499e-60,0.829888624434921,0.399,0.164,5.64699178088622e-56,"8","GTF2B"
2.95396209827382e-60,0.576247892505736,0.925,0.706,5.66865326658747e-56,"8","ADSL"
4.24250690348521e-60,0.743414718306061,0.567,0.271,8.14137074778811e-56,"8","SORD"
6.16544100222806e-60,0.604203924064127,0.89,0.635,1.18314812832757e-55,"8","MRPS18B"
6.17756900258359e-60,0.740153762880529,0.766,0.44,1.18547549159579e-55,"8","RBM42"
6.91994877078759e-60,0.574972785542907,0.89,0.651,1.32793816911414e-55,"8","NAA20"
9.64504348231423e-60,0.778348771022871,0.698,0.388,1.8508838442561e-55,"8","IL2RG"
1.12776173064867e-59,0.720684403304228,0.664,0.351,2.16417476111479e-55,"8","SNUPN"
1.27995140256139e-59,0.477716559096309,0.975,0.812,2.45622674151531e-55,"8","PSMG1"
1.33240329872734e-59,0.621448287554092,0.862,0.567,2.55688193025777e-55,"8","MED10"
1.50950955881655e-59,0.783928153362352,0.511,0.234,2.89674884336896e-55,"8","WDR3"
2.59460321761948e-59,0.42235253649315,0.99,0.886,4.97904357461178e-55,"8","GRB2"
3.12775288356488e-59,0.715929377008038,0.729,0.415,6.002157783561e-55,"8","TAX1BP1"
3.16350746939651e-59,0.374416792693247,0.993,0.938,6.0707708337719e-55,"8","HNRNPK"
3.38937542927732e-59,0.62174473229091,0.866,0.572,6.50421144878318e-55,"8","CTSC"
3.41694213788296e-59,0.831198266646892,0.386,0.157,6.55711196259741e-55,"8","HARS"
4.80641734445792e-59,0.297108305461725,0.998,0.987,9.22351488401475e-55,"8","RBX1"
5.06799636105043e-59,0.45683523368404,0.979,0.838,9.72548501685577e-55,"8","CCDC124"
5.19407941592703e-59,0.572874747601765,0.891,0.624,9.96743839916397e-55,"8","LLPH"
6.04856188162009e-59,0.532466575064274,0.953,0.772,1.16071902508289e-54,"8","HNRNPH3"
6.5998870350219e-59,0.748847924641119,0.629,0.326,1.2665183220207e-54,"8","EAF2"
7.5668682704707e-59,0.825807996377516,0.471,0.211,1.45208202110333e-54,"8","ASH2L"
9.41720041773437e-59,0.588668757690073,0.883,0.602,1.80716076016323e-54,"8","AIMP1"
1.14596288886347e-58,0.710550211413531,0.633,0.32,2.199102783729e-54,"8","KARS"
1.30282732368947e-58,0.647098341151094,0.747,0.417,2.50012563416009e-54,"8","FUNDC1"
1.34623504531367e-58,0.747069699194721,0.496,0.224,2.58342505195692e-54,"8","SIL1"
1.37769946973938e-58,0.837832893200639,0.377,0.152,2.64380528242987e-54,"8","NIF3L1"
1.7609526469575e-58,0.670651306292386,0.82,0.515,3.37926812951145e-54,"8","GORASP2"
1.84483127803369e-58,0.465039992423329,0.973,0.858,3.54023122254665e-54,"8","EBNA1BP2"
2.25096891660526e-58,0.710962426281507,0.749,0.432,4.31960935096549e-54,"8","SHKBP1"
2.70483956917843e-58,0.789058781260992,0.459,0.201,5.19058713325342e-54,"8","MRPS9"
3.6372106462384e-58,0.692782427818588,0.587,0.287,6.97980723013149e-54,"8","METTL1"
3.95601336615468e-58,0.736593019224228,0.557,0.267,7.59158964965083e-54,"8","LAS1L"
5.56400457648506e-58,0.600307536409397,0.842,0.545,1.06773247822748e-53,"8","CHMP5"
5.56690357973306e-58,0.78207085490164,0.535,0.253,1.06828879695078e-53,"8","OGFR"
8.32145473459827e-58,0.787241808684977,0.546,0.265,1.59688716356941e-53,"8","G2E3"
1.12631493693994e-57,0.550694715082403,0.938,0.736,2.16139836398775e-53,"8","VDAC1"
1.30845178979691e-57,0.497918532158615,0.954,0.767,2.51091898462028e-53,"8","CAP1"
1.36798934588744e-57,0.617170328896096,0.873,0.584,2.625171554758e-53,"8","FAM216A"
1.42942847730272e-57,0.590295947742141,0.888,0.602,2.74307324794391e-53,"8","DCTN3"
1.59407037187655e-57,0.502603032091684,0.938,0.744,3.0590210436311e-53,"8","NOP16"
2.13238203424251e-57,0.734495180951419,0.57,0.277,4.09204112371138e-53,"8","LUC7L"
2.64812770957676e-57,0.399537024600805,0.995,0.96,5.08175707467781e-53,"8","HLA-C"
3.43506282083438e-57,0.745779957137663,0.546,0.26,6.59188555318117e-53,"8","STXBP3"
3.75453203222078e-57,0.670210830589089,0.751,0.428,7.20494696983168e-53,"8","AIP"
4.64662142282512e-57,0.66761680855044,0.788,0.476,8.91686651040141e-53,"8","GTPBP4"
4.95139121755492e-57,0.710797663483573,0.668,0.351,9.50171974648789e-53,"8","TIMMDC1"
7.2418199934601e-57,0.805460318596345,0.454,0.203,1.38970525674499e-52,"8","FAM72D"
9.47095554084953e-57,0.793384923162486,0.467,0.213,1.81747636828903e-52,"8","DDX10"
1.434430720104e-56,0.330162743623978,0.997,0.974,2.75267255187958e-52,"8","YWHAE"
1.55416699284997e-56,0.563513733829367,0.935,0.708,2.98244645927908e-52,"8","SSR3"
1.70422317554709e-56,0.720795610762917,0.584,0.287,3.27040427387487e-52,"8","PRCP"
1.75110206659143e-56,0.671522061613424,0.787,0.49,3.36036486578896e-52,"8","UTP18"
1.8379041568152e-56,0.411241481260301,0.99,0.883,3.52693807692838e-52,"8","ITM2B"
1.85247989227026e-56,0.654083670173974,0.701,0.377,3.55490891326663e-52,"8","MRPL28"
2.71223777084338e-56,0.695539712964998,0.675,0.366,5.20478428224845e-52,"8","TMBIM1"
4.549750369762e-56,0.408220756220123,0.991,0.91,8.73097095957327e-52,"8","POLE3"
5.47078196615135e-56,0.506970874194869,0.941,0.779,1.04984305930444e-51,"8","EIF6"
6.42652115049339e-56,0.599242804739493,0.892,0.618,1.23324940877968e-51,"8","AZI2"
6.99438657572769e-56,0.393210738661856,0.99,0.917,1.34222278388214e-51,"8","APRT"
8.5749827566015e-56,0.442670676248419,0.987,0.89,1.64553919099183e-51,"8","TRAM1"
9.39517431150116e-56,0.765589960509119,0.514,0.246,1.80293395037707e-51,"8","RACGAP1"
1.30799360597204e-55,0.651263844530442,0.689,0.375,2.51003972986034e-51,"8","RUVBL1"
1.31122154379126e-55,0.349900661038262,0.993,0.952,2.51623414253542e-51,"8","EBPL"
1.60250066821911e-55,0.321868185094526,0.999,0.977,3.07519878231247e-51,"8","ATPIF1"
1.74101536456418e-55,0.815663610989502,0.476,0.222,3.34100848459866e-51,"8","GNPDA1"
1.74327078251867e-55,0.63559791180946,0.901,0.641,3.34533663165333e-51,"8","TUBA1A"
1.88070086144733e-55,0.697465512222728,0.474,0.211,3.60906495311743e-51,"8","DNAJA2"
1.91559221796756e-55,0.744358749799229,0.486,0.225,3.67602146627975e-51,"8","GMPPA"
1.91675292247189e-55,0.685745805787865,0.583,0.286,3.67824885822356e-51,"8","POLR1C"
3.84799903681149e-55,0.640900380662071,0.718,0.4,7.38431015164124e-51,"8","PAK1IP1"
4.61002906624933e-55,0.607809518555961,0.815,0.512,8.84664577813247e-51,"8","FAH"
6.3111126185182e-55,0.637112951516693,0.772,0.461,1.21110251149364e-50,"8","NDUFA9"
6.65702712473145e-55,0.439492780696323,0.972,0.822,1.27748350523597e-50,"8","ADRM1"
6.91381078700137e-55,0.651466675029045,0.777,0.466,1.32676029002556e-50,"8","BCCIP"
7.88879266535773e-55,0.915735761277277,0.315,0.123,1.51385931248215e-50,"8","ATL2"
8.50787784574209e-55,0.543684772891558,0.915,0.664,1.63266175859791e-50,"8","TIMM17A"
1.02402716727151e-54,0.741939109118099,0.47,0.212,1.96510813399402e-50,"8","MAD2L1BP"
1.16418026480126e-54,0.813506241701941,0.327,0.127,2.23406192815361e-50,"8","BCKDHB"
1.21085197740334e-54,0.491208522794897,0.923,0.686,2.323624944637e-50,"8","VBP1"
1.50467483035166e-54,0.878844624719541,0.295,0.11,2.88747099944483e-50,"8","PEX14"
1.65073301585098e-54,0.662109895508929,0.602,0.297,3.16775665741804e-50,"8","AATF"
1.68384996031097e-54,0.821547819267204,0.641,0.363,3.23130807383674e-50,"8","TUBB6"
1.797908317547e-54,0.64460830752287,0.767,0.452,3.45018606137269e-50,"8","SUGT1"
2.54143561006262e-54,0.474503058552299,0.953,0.753,4.87701493571017e-50,"8","SMC2"
3.27688004437744e-54,0.55279116988323,0.916,0.702,6.2883328051603e-50,"8","FDPS"
4.95575404993673e-54,0.279300319063971,0.999,0.988,9.51009202182858e-50,"8","SNRPD1"
5.89689842798661e-54,0.654304110190433,0.766,0.477,1.13161480833063e-49,"8","ACAT2"
8.09810079452072e-54,0.360553377319155,0.995,0.941,1.55402554246853e-49,"8","SRSF7"
9.90579752649225e-54,0.658184780592913,0.588,0.297,1.90092254533386e-49,"8","TRMT6"
1.02713397317837e-53,0.551869514318541,0.911,0.667,1.97107009452929e-49,"8","WDR43"
1.23093528720726e-53,0.638373563761645,0.484,0.22,2.36216481615073e-49,"8","HAUS7"
1.30487515381561e-53,0.695056108908098,0.63,0.332,2.50405542017215e-49,"8","NDE1"
1.78736566356909e-53,0.795772978967391,0.377,0.159,3.42995470838908e-49,"8","IFT74"
2.16572640563525e-53,0.643312434618248,0.663,0.356,4.15602897241404e-49,"8","APMAP"
2.64899980286616e-53,0.526001781501955,0.926,0.802,5.08343062170017e-49,"8","HN1"
2.97066262920056e-53,0.492753887162327,0.948,0.729,5.70070158543588e-49,"8","MMADHC"
3.50300726606527e-53,0.654554867464611,0.471,0.212,6.72227094357925e-49,"8","MBIP"
4.07048133534412e-53,0.615805642927316,0.775,0.452,7.81125368252536e-49,"8","RRP1"
5.11532409976592e-53,0.386843766782365,0.993,0.922,9.8163069474508e-49,"8","FKBP2"
5.15206231096152e-53,0.573586530223516,0.884,0.615,9.88680757473516e-49,"8","NCBP2"
5.28499672784266e-53,0.731003570319262,0.442,0.199,1.01419087207301e-48,"8","SC5D"
5.87845297578505e-53,0.564574406718426,0.791,0.509,1.12807512605315e-48,"8","TIMP1"
6.46417336946316e-53,0.657504097101913,0.72,0.409,1.24047486959998e-48,"8","PARVB"
7.84628785116393e-53,0.280987895787388,1,0.988,1.50570263863836e-48,"8","SLC25A3"
8.15586650003479e-53,0.648672699549287,0.634,0.336,1.56511078135668e-48,"8","MFSD1"
9.79426668125458e-53,0.677818592218029,0.599,0.306,1.87951977613275e-48,"8","CWC27"
9.87698222934207e-53,0.538419076222405,0.909,0.665,1.89539288981074e-48,"8","DRG1"
1.01936183910254e-52,0.513440568209419,0.896,0.647,1.95615536923778e-48,"8","PSMD11"
1.45882294547921e-52,0.353953603648791,0.993,0.939,2.79948123237461e-48,"8","ARL2"
1.772426430928e-52,0.336782043600212,0.997,0.963,3.40128632095083e-48,"8","MINOS1"
3.25911117109223e-52,0.569839889080209,0.863,0.589,6.25423433732598e-48,"8","TOR1A"
3.28696905917183e-52,0.868717062488597,0.307,0.12,6.30769362455074e-48,"8","AARS"
3.31887955658186e-52,0.363411369167817,0.991,0.948,6.36892986908058e-48,"8","MRPL12"
4.77747886918161e-52,0.675898029086302,0.61,0.318,9.16798194995951e-48,"8","FAM98A"
5.36025432903037e-52,0.629246575579288,0.733,0.426,1.02863280574093e-47,"8","MRPL48"
6.19373661051451e-52,0.746082419962877,0.727,0.449,1.18857805555773e-47,"8","CDK1"
8.89017244340216e-52,0.729110597750828,0.333,0.133,1.70602409188887e-47,"8","SRFBP1"
1.16161707873735e-51,0.544985243735887,0.891,0.623,2.22914317409697e-47,"8","PPT1"
1.16299268165106e-51,0.628219518426231,0.502,0.234,2.23178295608838e-47,"8","RUFY1"
1.24263988050721e-51,0.345706680141154,0.996,0.95,2.38462593069334e-47,"8","EIF3J"
1.71091691165911e-51,0.875946803052447,0.309,0.121,3.28324955347383e-47,"8","SLC22A16"
1.88409042165701e-51,0.385889201234177,0.979,0.87,3.61556951915979e-47,"8","TMEM59"
2.31551646627569e-51,0.511238689162045,0.927,0.69,4.44347609878306e-47,"8","PPP4R2"
2.48315418117592e-51,0.652505680708124,0.564,0.28,4.76517287367658e-47,"8","UBA3"
3.67465328395572e-51,0.636712479278735,0.774,0.459,7.05165965191103e-47,"8","CLINT1"
4.67383907785668e-51,0.477887025510261,0.961,0.743,8.96909719040697e-47,"8","TOP1"
5.5982454196429e-51,0.404472554160727,0.986,0.864,1.07430329602947e-46,"8","RTN4"
6.0468317140954e-51,0.663015339468809,0.432,0.191,1.16038700593491e-46,"8","TGDS"
9.13094882559701e-51,0.615156012970071,0.645,0.334,1.75222907963207e-46,"8","ODF2"
9.35390906573987e-51,0.812953065178229,0.373,0.16,1.79501514971548e-46,"8","MAGED2"
1.02974892045212e-50,0.729710475378966,0.396,0.172,1.97608817834762e-46,"8","SUCLG2"
1.05031166535137e-50,0.574849223684601,0.758,0.438,2.01554808580927e-46,"8","EMC9"
1.12888326622942e-50,0.739435373114485,0.429,0.193,2.16632698789425e-46,"8","CDK9"
1.22686055261791e-50,0.73560308650841,0.449,0.206,2.35434540047378e-46,"8","NSMCE2"
1.27294578138383e-50,0.492679960617305,0.933,0.694,2.44278295447557e-46,"8","HP1BP3"
1.56842264630035e-50,0.62344563928145,0.657,0.349,3.00980305825038e-46,"8","CDK5RAP3"
1.78254607469592e-50,0.705682906407533,0.512,0.251,3.42070591734147e-46,"8","GIPC1"
2.40802889341284e-50,0.643317363102496,0.57,0.287,4.62100744645923e-46,"8","HNRNPH2"
3.21873287313728e-50,0.676591515846475,0.509,0.246,6.17674838355043e-46,"8","HGH1"
3.30999713996658e-50,0.638449133218217,0.63,0.334,6.35188451159586e-46,"8","PCID2"
3.54101362032344e-50,0.651547114047597,0.508,0.242,6.79520513740069e-46,"8","DEF6"
3.99654607023822e-50,0.648060492520831,0.547,0.267,7.66937190878714e-46,"8","DLD"
4.73637756927943e-50,0.579119734778623,0.765,0.453,9.08910855544723e-46,"8","TIMM23"
5.06075374508117e-50,0.655667689447173,0.597,0.313,9.71158643681077e-46,"8","LRRC41"
5.13579267973436e-50,0.70654283051116,0.592,0.314,9.85558615241024e-46,"8","DPAGT1"
6.2455559812173e-50,0.552658840362803,0.877,0.589,1.1985221927956e-45,"8","GCA"
6.68730722155191e-50,0.64157451657746,0.643,0.346,1.28329425581581e-45,"8","CCDC53"
7.10469302560611e-50,0.666921399701198,0.57,0.29,1.36339059161381e-45,"8","STT3A"
1.03526025760884e-49,0.492264723600227,0.955,0.753,1.98666443435136e-45,"8","CNN2"
1.0854848244125e-49,0.59691013907752,0.733,0.423,2.08304537804759e-45,"8","MOB4"
1.25117340828249e-49,0.639149529543741,0.705,0.403,2.40100177049409e-45,"8","ARRDC1"
1.29436496187443e-49,0.873154149099169,0.271,0.103,2.48388636183703e-45,"8","PCCB"
1.43447298017683e-49,0.753335746377513,0.326,0.133,2.75275364895934e-45,"8","NUP35"
1.69162982894234e-49,0.504063387838168,0.932,0.712,3.24623764174034e-45,"8","RAB1A"
2.01947049235373e-49,0.426765795278571,0.978,0.847,3.87536387482682e-45,"8","ATP5F1"
2.06299507480651e-49,0.490688291956149,0.932,0.721,3.95888754855369e-45,"8","ABCF1"
2.26218360252115e-49,0.711574369449018,0.495,0.243,4.34113033323809e-45,"8","BRE"
3.27756864126936e-49,0.646526084575998,0.673,0.384,6.28965422259589e-45,"8","KAT8"
3.93377218635166e-49,0.25017410064312,1,0.998,7.54890882560883e-45,"8","PSMA7"
4.58660727388139e-49,0.359588159767591,0.992,0.936,8.80169935857838e-45,"8","RAC2"
4.62684517711747e-49,0.468940528420928,0.94,0.782,8.87891589488842e-45,"8","TMEM126B"
4.81522119402447e-49,0.553615558088169,0.761,0.443,9.24040947133295e-45,"8","PDCD10"
4.99949144189845e-49,0.660701704584613,0.529,0.26,9.59402407700313e-45,"8","CLSTN1"
5.74179760529076e-49,0.281174925480341,0.998,0.977,1.1018509604553e-44,"8","C11orf58"
5.87996839129986e-49,0.605977454712602,0.724,0.41,1.12836593429044e-44,"8","NME6"
6.64495368153744e-49,0.586527007893214,0.598,0.304,1.27516661148703e-44,"8","CETN3"
6.78764627838807e-49,0.51180822081952,0.918,0.638,1.30254932082267e-44,"8","GRSF1"
7.29116316381259e-49,0.494484640395055,0.948,0.75,1.39917421113564e-44,"8","CCT2"
7.48778855800586e-49,0.710079968537228,0.479,0.231,1.43690662428132e-44,"8","PGM2"
7.70870731731054e-49,0.600345800222031,0.598,0.306,1.47930093419189e-44,"8","TRUB2"
8.3972340898416e-49,0.745018805655116,0.439,0.205,1.6114292218406e-44,"8","HMGCR"
8.96317822966074e-49,0.574290540792782,0.796,0.495,1.7200339022719e-44,"8","EIF2B1"
1.00372687368763e-48,0.585970660011166,0.709,0.398,1.92615187060656e-44,"8","RAB18"
1.00725290092865e-48,0.624343375010098,0.6,0.307,1.93291831688209e-44,"8","POC1A"
1.03163707808142e-48,0.585101467379309,0.69,0.38,1.97971155283824e-44,"8","CCDC58"
1.54814568551584e-48,0.604178807615184,0.663,0.36,2.9708915705049e-44,"8","ARFGAP3"
2.06869168293454e-48,0.636503972303393,0.542,0.271,3.96981933955138e-44,"8","CEP55"
